"","id","my_text_data","name","Location","Date","Sentiment"
"116",116,"We've been lied to about COVID-19. Find out why you need to stock up on Food &amp; Water before all cities are quarantined.


https://t.co/RTBHfraXTU


coronavirus chiropractor naturopath stocks gold silver blackpink bts  coach trainer librarian twice yibo xiaozhan animalcrossing trucker https://t.co/AKuNBNa8jS",45068,"UK","11/03/2020","Negative"
"117",117,"Metro Manila Lock Down will cause shortage of food supply, hoarding of stuffs, less fortunate families will not be able to stock up, and a lot more. Oh Lord, we pray for covid-19 to end before everything boils down to worst.",45069,"UK","11/03/2020","Negative"
"118",118,"Hey guysss! We have a very important message to all our friends, family &amp; viewers out there. Be aware of Corona Virus and follow these procedures to help keep you and your family safe.





#aadyasitara? #aadya #sitara #coronavírus #coronaaleart #covid_19 #staysafe #sanitizer #covid https://t.co/pHWGsygy06",45070,"UK","11/03/2020","Extremely Positive"
"119",119,"Low gas prices could hurt economy as #Toronto drivers take advantage:





https://t.co/JqOHbi6b9j @torontodotcom #COVID19 #COVID2019 #CoronaVirusCanada",45071,"UK","11/03/2020","Negative"
"120",120,"Due to the #coronavirus my 80 year old grandma has been going through her cabinets to round up supplies...





So here I present to you a bottle of hydrogen peroxide that expired in July 2001 https://t.co/MTMKiDYDNn",45072,"UK","11/03/2020","Neutral"
"121",121,"How the fuck am I safer from #coronavirus on a train or at a gas station or at a grocery store or gym than at #sxsw or a ballgame or a amusement park? Either put guys with gas masks and guns on the streets or let us live our lives",45073,"UK","11/03/2020","Positive"
"122",122,"One of the BEAUTIFUL things about working at home and having a strictly online small business? Covid-19 isnt transmittable through email. So keep shopping!  https://t.co/qJkUcaWGC2",45074,"UK","11/03/2020","Extremely Positive"
"123",123,"With all of the public school, college and university closures due to #coronavirus, a lot of food insecure students will go hungry. As you stock your pantry, consider donating to your local food pantry to help feed a kid. #CoronaVirusUpdate",45075,"UK","11/03/2020","Neutral"
"124",124,"#Venezuela will be Latin America's most affected country by the twin crises of #Coronavirus and collapsing oil prices. See what's coming: https://t.co/6d7Ll9rCUT https://t.co/Guzi0dWxGA",45076,"UK","11/03/2020","Negative"
"125",125,"The #Coronavirus crisis will speed up the technological revolution as schools, health services, shopping and work will go online at an even faster pace than before. See ""The Robots are Coming"": https://t.co/2bKMJcaYa5 


@vintagebooks https://t.co/EjYZ9rabTu",45077,"UK","11/03/2020","Extremely Negative"
"126",126,"The #Coronavirus crisis will speed up the technological revolution as schools, health services, shopping and work will go online at an even faster pace than before. See ""The Robots are Coming"", Page 234: https://t.co/Yck5Zmfa4j @vintagebooks",45078,"UK","11/03/2020","Extremely Negative"
"127",127,"ok so I know people are scared &amp; stock piling water, meds, food &amp; toilet paper but what about cat food? 





like guys my cat is SO picky he only eats the @rachaelray brand should I start buying out all the 





cAt fOoD!? ?????? #coronavirus",45079,"UK","11/03/2020","Positive"
"128",128,"And what food products should I stock up on? Canned meats? Have many veggies &amp; fruit already. More noodles &amp; rice? Wish I felt safe about fresh stuff but I don't. Maybe more dried fruit.





What else?





#Coronavirus Stockpile thoughts...",45080,"UK","11/03/2020","Positive"
"129",129,"#COVID_19 fallout : Are all these ghost flights going to swap cabin payload for cargo payload, as self isolated individuals take to online shopping globally as a pastime while waiting for lockdowns to end ?",45081,"UK","11/03/2020","Negative"
"130",130,"Avoid the panic and empty shelves at the stores and stock up now with Amazon Pantry items! 


https://t.co/1gWRwNuc0x   





#ad #coronavirus #prepper #BePrepared 


#Corona #CoronavirusOutbreak #Soldout


#Coronavid19  #wuhanvirus #CoronavirusUSA 


#COVID19 #WuhanCoronavirus #toiletpaper",45082,"UK","11/03/2020","Extremely Negative"
"131",131,"While #Trump and his admin are worried about the stock market, oil companies, cruise, and hotel industry, the people of this nation just want to know they can be tested if they become ill and if they can go to work to earn next month's rent or food for the family. #coronavirus",45083,"UK","11/03/2020","Negative"
"132",132,"Shares in Turkish supermarket chain Migros surged as much as 15% today on expectations of stocking up after the nation's first coronavirus case was confirmed. https://t.co/8301RkLPj2",45084,"UK","11/03/2020","Positive"
"133",133,"Ok, so #COVID2019 made flights cheap, emptied busy tourist destinations in Europe, panicked the hell out of the stock markets so now #covid19UK when will you lower the house prices?",45085,"UK","11/03/2020","Extremely Negative"
"134",134,"Former Supermarket boss says that staff self-isolating due to possible #CoVID_19 symptoms will affect the abiity of stores to re-stock shelves more than panic-buying.


He's right, but its not ""either-or"" - its *both*.


Plus, its also *shortage of delivery drivers &amp; packers* too... https://t.co/RAhzrycemP",45086,"UK","11/03/2020","Negative"
"135",135,"A fight broke out in an Australian supermarket over the #toiletpapercrisis, which led to police having to intervene. 





A woman asked for just one packet from a second woman with at least four large packets in her cart.





https://t.co/j5kFdoFAgN",45087,"UK","11/03/2020","Extremely Negative"
"136",136,"@theJagmeetSingh Please ask the government about food security for coming months in case of crisis due to #coronavirus? 





Most of the Canadian r afraid and buying stock for the coming months. Its hard to find Lysol wipes, hand sanitizers, hand soaps",45088,"UK","11/03/2020","Extremely Positive"
"137",137,"Trevor, an RD at #TCFD, shares helpful tips when it comes to stocking up on food during a #coronavirus quarantine. Stock your pantry as you always do &amp; aim for your diet to consist of protein, fat, carbs, fruits, &amp; veggies: https://t.co/cLaz9cYzsd. @MichaelRosen27 #FoodIsMedicine",45089,"UK","11/03/2020","Extremely Positive"
"138",138,"@sainsburys Can you please make sure that in the midst of all the panic buying , hoarding and general insanity I have seen in your stores recently that you will save some stock for local food banks who have seen donations fall. We are all in this together",45090,"UK","11/03/2020","Negative"
"139",139,"Coronavirus and food: the latest





Good piece by @marionnestle


 


https://t.co/xKRpnlIPja





I'm curious. Here's an informal poll for all:


If you are taking #COVID infection precautions &amp; are stockpiling foods &amp; other essential supplies right now, how many weeks are you planning for?",45091,"USA","11/03/2020","Extremely Positive"
"140",140,"Doesnt matter whats going on, Marthas on her grind https://t.co/FPj5PDT8Dh",45092,"UK","11/03/2020","Neutral"
"141",141,"Charities like @YouthEastside @ClubInsider are scrambling after  cancelling big fundraisers due to #COVID19seattle  Here's how @UpayaSV went virtual &amp; in 4 days raised more $ than they dreamed! Share these tips! @SeattleFdn  #KOMONews  https://t.co/G9ju8WjB6f https://t.co/6eZHpdJWOZ",45093,"UK","11/03/2020","Extremely Positive"
"142",142,"SANITIZER SPECIAL ...Free squirt of sanitizer with the purchase of an Awesome Donut &amp; Great cup of Coffee.  #coronavirus #CoronaVirusUpdate #therightcoffee #sanitizer https://t.co/UNCqGOaIgt",45094,"UK","11/03/2020","Extremely Positive"
"143",143,"Why #Bitcoin price is ?down?


#COVID2019 #scam 


https://t.co/eQx8XHMPtL",45095,"UK","11/03/2020","Neutral"
"144",144,"When the #CPTSD therapist recommends that you go out among people to isolate yourself less and the government then advises you to stay at home, recommend self-isolation, and you then consider to not even go out shopping anymore and instead do that online too ???? #Coronavirus",45096,"UK","11/03/2020","Neutral"
"145",145,"#CancelEverything is #tending due to #COVID19 #coronavirus, so it looks like shopping online and reading books is in ?? https://t.co/jYrZ5zIhSg",45097,"UK","11/03/2020","Positive"
"146",146,"Interesting to see so many businesses telling employees to work from home out of caution... what about those of us who cant? 





What would happen if one of my grocery store coworkers contracted #coronavirus ? Or if an affected customer comes into the store?",45098,"UK","11/03/2020","Positive"
"147",147,"The chemical explanation for why soap &amp; water is such a kick-ass weapon against the #coronavirus. 





Soap is almost like a demolition team breaking down a building and taking all the bricks away, says chemistry prof Palli Thordarson.





https://t.co/743VHQ7MWO @B_resnick #COVID19",45099,"UK","11/03/2020","Negative"
"148",148,"Any supermarket, petrol station or any place that sells hand sanitizer/toilet paper for more than the expected price are greedy assholes! Dont do this, don't be that guy! #Covid_19",45100,"UK","11/03/2020","Negative"
"149",149,"lets hope those that have stock bought toilet roll get the shits &amp; get forced to stay indoors with their toilet roll &amp; hardly any food, #coronavirus #cornoravirusuk #Corona #toiletpapercrisis #ToiletPaperPanic #ToiletPaperPanic #Banter",45101,"UK","11/03/2020","Negative"
"150",150,"Very smart to stock up on a years supply but you do have to live off canned and perishable food during the plague. #coronavirus #foodsecurity https://t.co/KDVWfGSpK4",45102,"UK","11/03/2020","Positive"
"151",151,"Does everyone really need to stock up on toilet paper and paper towel? Two weeks of food I can understand, but you don't need a year worth of toilet paper and paper towel. It's not like the world is ending. #coronavirus https://t.co/EeelptfqDh",45103,"UK","11/03/2020","Negative"
"152",152,"Fill up the fridge with enough food, ready medical supplies, water, avoid crowd, be updated with news, dont panic, work from home if feasible, boost immune system by drinking vitamins and always wash hands. Stay safe and healthy! #COVID2019 #metroManilaCovid",45104,"UK","11/03/2020","Extremely Positive"
"153",153,"""Officials are saying to stock up on 3 extra days worth of food in prep for the #Coronavirus outbreak; I saw a woman panick over this because she said that she didn't know what 3 extra days of food looked like.""-speech from Anti-Hunger Policy Conference.


https://t.co/r8erNbiv3P",45105,"UK","11/03/2020","Neutral"
"154",154,"#US consumer prices unexpectedly rose in February but are likely to decline in the months ahead as the #coronavirus outbreak depresses demand for some goods and services. #COVID19 https://t.co/jF4nuMYX16",45106,"UK","11/03/2020","Extremely Negative"
"155",155,"Ever notice it's the people who could afford to skip a few meals who are stampeding the grocery store to stock up on food? #coronavirus",45107,"UK","11/03/2020","Neutral"
"156",156,"News of panic buying food from supermarkets is in the headlines this week, as the fear of #coronavirus grows. As we stock up our freezers, we look at gas monitoring in Frozen and Dried Food Storage.





Discover how we play a role in keeping your food fresh: https://t.co/n4Nrnv2Ap3 https://t.co/WPlI5p6bf7",45108,"UK","11/03/2020","Negative"
"157",157,"Having the extra income to stock up on non-perishables and meds, etc, is a PRIVILEGE. If you can afford it, please also donate supplies to food banks, and FIGHT FOR A SYSTEM THAT DOESN'T LEAVE PEOPLE STRUGGLING AND HUNGRY IN A PANDEMIC. #coronavirus #COVID19",45109,"UK","11/03/2020","Negative"
"158",158,"Going out on a food raid. Chos. When ur household panic, must check supplies. #BiglangDamingKailangan #COVID2019",45110,"UK","11/03/2020","Negative"
"159",159,"#4. CPG and Retail


Major retailers in China like Starbucks, Uniqlo, Nike and #Apple had temporarily shuttered their store


Sellers on Amazon's marketplace are reportedly struggling to bring goods into the country


#Coronavirus infects luxury spending at #LouisVuitton, Ralph Lauren",45111,"UK","11/03/2020","Positive"
